"avatar_c19a55 src","username_c19a55","botText__82f07","timestamp_c19a55","separator_c19a55","hiddenVisually_b18fe2","embedDescription__623de","embedFieldValue__623de","embedFieldValue__623de 2","embedFieldValue__623de 3","embedFieldValue__623de 4","embedFieldValue__623de 5","embedFieldValue__623de 6","embedFieldValue__623de 7","embedFieldValue__623de 8","embedFieldValue__623de 9","timestamp__75297","hiddenVisually_b18fe2 2","latin24CompactTimeStamp_c19a55","separator_c19a55 2"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:02 AM","—","Thursday, October 16, 2025 at 11:02 AM","Unusual Call Sweep","BTQ","10","01/16/2026","Call","Above","887","$571.2K","1,537","3","4 hours ago","Thursday, October 16, 2025 at 10:47 AM","",""
"","","","","[","Thursday, October 16, 2025 at 11:03 AM","Call Sweep","BE","170","11/21/2025","Call","Ask","670","$542.7K","1,529","11,268","4 hours ago","Thursday, October 16, 2025 at 10:47 AM","11:03 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:03 AM","Call Sweep","BE","130","12/19/2025","Call","Ask","690","$1.7M","1,952","875","4 hours ago","Thursday, October 16, 2025 at 10:48 AM","11:03 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:06 AM","Call Sweep","SLV","40.5","01/16/2026","Call","Ask","500","$435K","500","8,585","4 hours ago","Thursday, October 16, 2025 at 10:51 AM","11:06 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:07 AM","Call Sweep","AMZN","225","11/21/2025","Call","Ask","495","$435.6K","2,524","17,915","4 hours ago","Thursday, October 16, 2025 at 10:51 AM","11:07 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:07 AM","Call Sweep","AGQ","91","06/18/2026","Call","Ask","199","$543.3K","200","0","4 hours ago","Thursday, October 16, 2025 at 10:51 AM","11:07 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:07 AM","Call Sweep","AMZN","220","11/21/2025","Call","Ask","532","$582.5K","1,269","31,491","4 hours ago","Thursday, October 16, 2025 at 10:52 AM","11:07 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:08 AM","Call Sweep","SLV","40","01/16/2026","Call","Ask","579","$529.8K","1,299","36,778","4 hours ago","Thursday, October 16, 2025 at 10:53 AM","11:08 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:11 AM","—","Thursday, October 16, 2025 at 11:11 AM","Unusual Put Sweep","SLV","65","09/18/2026","Put","Ask","330","$625.4K","350","11","4 hours ago","Thursday, October 16, 2025 at 10:55 AM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:20 AM","—","Thursday, October 16, 2025 at 11:20 AM","Call Sweep","ADBE","400","12/19/2025","Call","Ask","1,328","$770.2K","1,437","13,213","4 hours ago","Thursday, October 16, 2025 at 11:05 AM","",""
"","","","","[","Thursday, October 16, 2025 at 11:20 AM","Call Sweep","ADBE","400","12/19/2025","Call","Ask","1,000","$600K","2,609","13,213","4 hours ago","Thursday, October 16, 2025 at 11:05 AM","11:20 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:21 AM","Call Sweep","SLV","40","01/16/2026","Call","Ask","575","$534.8K","1,902","36,778","4 hours ago","Thursday, October 16, 2025 at 11:06 AM","11:21 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:23 AM","Call Sweep","GDX","85","07/17/2026","Call","Ask","1,000","$1.2M","2,011","772","4 hours ago","Thursday, October 16, 2025 at 11:08 AM","11:23 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:24 AM","Call Sweep","TSLA","480","01/16/2026","Call","Ask","272","$943.8K","1,429","6,165","4 hours ago","Thursday, October 16, 2025 at 11:09 AM","11:24 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:25 AM","Put Sweep","HOOD","85","03/19/2027","Put","Ask","680","$897.6K","680","0","4 hours ago","Thursday, October 16, 2025 at 11:10 AM","11:25 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:25 AM","Put Sweep","HOOD","85","03/19/2027","Put","Ask","2,500","$3.3M","3,319","0","4 hours ago","Thursday, October 16, 2025 at 11:10 AM","11:25 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:27 AM","—","Thursday, October 16, 2025 at 11:27 AM","Call Sweep","AMZN","260","05/15/2026","Call","Ask","466","$507.9K","679","25,799","4 hours ago","Thursday, October 16, 2025 at 11:12 AM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:34 AM","—","Thursday, October 16, 2025 at 11:34 AM","Call Sweep","NVDA","175","11/14/2025","Call","Ask","398","$547.3K","941","550","4 hours ago","Thursday, October 16, 2025 at 11:19 AM","",""
"","","","","[","Thursday, October 16, 2025 at 11:36 AM","Call Sweep","XOP","135","12/19/2025","Call","Above","1,776","$577.5K","1,776","1,772","4 hours ago","Thursday, October 16, 2025 at 11:21 AM","11:36 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:40 AM","Call Sweep","AU","50","12/18/2026","Call","Ask","399","$1.3M","2,398","4,334","4 hours ago","Thursday, October 16, 2025 at 11:25 AM","11:40 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:49 AM","—","Thursday, October 16, 2025 at 11:49 AM","Call Sweep","NVDA","210","05/15/2026","Call","Ask","774","$1.2M","784","3,244","3 hours ago","Thursday, October 16, 2025 at 11:34 AM","",""
"","","","","[","Thursday, October 16, 2025 at 11:50 AM","Call Sweep","CRWV","145","01/16/2026","Call","Ask","326","$847.6K","2,331","3,045","3 hours ago","Thursday, October 16, 2025 at 11:35 AM","11:50 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:51 AM","Call Sweep","GRAB","4","01/15/2027","Call","Ask","2,169","$520.6K","3,022","24,440","3 hours ago","Thursday, October 16, 2025 at 11:35 AM","11:51 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:52 AM","Call Sweep","AU","50","12/18/2026","Call","Ask","400","$1.3M","2,798","4,334","3 hours ago","Thursday, October 16, 2025 at 11:37 AM","11:52 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:57 AM","—","Thursday, October 16, 2025 at 11:57 AM","Put Sweep","PLTR","175","11/21/2025","Put","Ask","533","$671.6K","2,816","9,057","3 hours ago","Thursday, October 16, 2025 at 11:42 AM","",""
"","","","","[","Thursday, October 16, 2025 at 11:57 AM","Put Sweep","OKLO","160","10/31/2025","Put","Above","1,874","$3.3M","2,373","2,817","3 hours ago","Thursday, October 16, 2025 at 11:42 AM","11:57 AM","]"
"","","","","[","Thursday, October 16, 2025 at 11:58 AM","Put Sweep","SOC","15","01/16/2026","Put","Ask","1,039","$477.9K","1,075","2,268","3 hours ago","Thursday, October 16, 2025 at 11:42 AM","11:58 AM","]"
"","","","","[","Thursday, October 16, 2025 at 12:00 PM","Call Sweep","CRWV","145","01/16/2026","Call","Ask","1,133","$2.7M","3,537","3,045","3 hours ago","Thursday, October 16, 2025 at 11:45 AM","12:00 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:01 PM","Call Sweep","VKTX","40","12/17/2027","Call","Ask","258","$451.5K","299","1,182","3 hours ago","Thursday, October 16, 2025 at 11:46 AM","12:01 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:03 PM","Put Sweep","MSTR","295","10/17/2025","Put","Above","1,839","$1.2M","3,889","2,500","3 hours ago","Thursday, October 16, 2025 at 11:47 AM","12:03 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:08 PM","—","Thursday, October 16, 2025 at 12:08 PM","Call Sweep","AU","50","12/18/2026","Call","Ask","400","$1.3M","3,203","4,334","3 hours ago","Thursday, October 16, 2025 at 11:53 AM","",""
"","","","","[","Thursday, October 16, 2025 at 12:11 PM","Put Sweep","NVDA","135","04/17/2026","Put","Ask","1,004","$547.2K","1,005","6,443","3 hours ago","Thursday, October 16, 2025 at 11:56 AM","12:11 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:13 PM","Call Sweep","MU","190","10/24/2025","Call","Ask","639","$1M","3,036","2,278","3 hours ago","Thursday, October 16, 2025 at 11:58 AM","12:13 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:13 PM","Unusual Put Sweep","INTC","40","11/21/2025","Put","Ask","5,000","$2.6M","5,053","921","3 hours ago","Thursday, October 16, 2025 at 11:58 AM","12:13 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:22 PM","—","Thursday, October 16, 2025 at 12:22 PM","Call Sweep","LOW","260","03/20/2026","Call","Above","501","$492.3K","520","1,275","3 hours ago","Thursday, October 16, 2025 at 12:07 PM","",""
"","","","","[","Thursday, October 16, 2025 at 12:22 PM","Call Sweep","LOW","250","03/20/2026","Call","Above","501","$689.1K","502","854","3 hours ago","Thursday, October 16, 2025 at 12:07 PM","12:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:25 PM","Call Sweep","TSLA","430","10/24/2025","Call","Above","214","$422.1K","3,136","4,462","3 hours ago","Thursday, October 16, 2025 at 12:10 PM","12:25 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:30 PM","—","Thursday, October 16, 2025 at 12:30 PM","Call Sweep","TSLA","420","10/24/2025","Call","Above","300","$771K","711","2,815","3 hours ago","Thursday, October 16, 2025 at 12:15 PM","",""
"","","","","[","Thursday, October 16, 2025 at 12:31 PM","Unusual Call Sweep","GFI","45","01/16/2026","Call","Ask","999","$699.3K","1,001","142","3 hours ago","Thursday, October 16, 2025 at 12:16 PM","12:31 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:32 PM","Put Sweep","AAPL","220","02/20/2026","Put","Ask","1,243","$708.5K","1,424","21,839","3 hours ago","Thursday, October 16, 2025 at 12:17 PM","12:32 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:33 PM","Call Sweep","CRWV","145","01/16/2026","Call","Above","1,925","$4.3M","5,875","3,045","3 hours ago","Thursday, October 16, 2025 at 12:18 PM","12:33 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:33 PM","Put Sweep","ASTS","100","12/19/2025","Put","Ask","364","$813.5K","406","321","3 hours ago","Thursday, October 16, 2025 at 12:18 PM","12:33 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:34 PM","Call Sweep","CRWV","145","01/16/2026","Call","Ask","733","$1.6M","7,219","3,045","3 hours ago","Thursday, October 16, 2025 at 12:19 PM","12:34 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:37 PM","Call Sweep","AG","10","04/17/2026","Call","Ask","664","$425K","696","7,590","3 hours ago","Thursday, October 16, 2025 at 12:21 PM","12:37 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:37 PM","Call Sweep","IREN","55","03/20/2026","Call","Ask","200","$480K","300","6,082","3 hours ago","Thursday, October 16, 2025 at 12:21 PM","12:37 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:37 PM","Put Sweep","CVNA","290","03/20/2026","Put","Above","179","$578.8K","179","450","3 hours ago","Thursday, October 16, 2025 at 12:22 PM","12:37 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:43 PM","—","Thursday, October 16, 2025 at 12:43 PM","Put Sweep","AMZN","215","10/31/2025","Put","Above","876","$764.3K","1,885","5,496","2 hours ago","Thursday, October 16, 2025 at 12:28 PM","",""
"","","","","[","Thursday, October 16, 2025 at 12:45 PM","Put Sweep","COIN","250","09/18/2026","Put","Above","245","$829.3K","245","1,042","2 hours ago","Thursday, October 16, 2025 at 12:30 PM","12:45 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:46 PM","Unusual Put Sweep","AFRM","57.5","03/20/2026","Put","Ask","712","$487.7K","791","236","2 hours ago","Thursday, October 16, 2025 at 12:31 PM","12:46 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:47 PM","Call Sweep","TSM","300","01/16/2026","Call","Above","354","$969.2K","1,396","9,048","2 hours ago","Thursday, October 16, 2025 at 12:32 PM","12:47 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:48 PM","Call Sweep","TSLA","420","10/24/2025","Call","Ask","231","$531.3K","1,069","2,815","2 hours ago","Thursday, October 16, 2025 at 12:33 PM","12:48 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:49 PM","Put Sweep","MP","95","10/24/2025","Put","Ask","363","$421.1K","463","471","2 hours ago","Thursday, October 16, 2025 at 12:34 PM","12:49 PM","]"
"","","","","[","Thursday, October 16, 2025 at 12:49 PM","Put Sweep","IBIT","60","10/24/2025","Put","Above","2,799","$406.1K","6,069","14,871","2 hours ago","Thursday, October 16, 2025 at 12:34 PM","12:49 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:51 PM","—","Thursday, October 16, 2025 at 12:51 PM","Highly Unusual Put Sweep","IBIT","57","10/31/2025","Put","Above","7,997","$935.6K","12,453","2,157","2 hours ago","Thursday, October 16, 2025 at 12:35 PM","",""
"","","","","[","Thursday, October 16, 2025 at 12:56 PM","Call Sweep","IBIT","70","12/31/2025","Call","Ask","1,600","$480K","3,029","22,712","2 hours ago","Thursday, October 16, 2025 at 12:41 PM","12:56 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:02 PM","—","Thursday, October 16, 2025 at 1:02 PM","Put Sweep","TQQQ","115","11/28/2025","Put","Ask","800","$1.4M","800","801","2 hours ago","Thursday, October 16, 2025 at 12:46 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:03 PM","Call Sweep","GLD","400","10/24/2025","Call","Ask","1,000","$470K","11,657","14,629","2 hours ago","Thursday, October 16, 2025 at 12:48 PM","1:03 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:06 PM","Call Sweep","NBIS","120","01/16/2026","Call","Ask","200","$528K","330","2,411","2 hours ago","Thursday, October 16, 2025 at 12:51 PM","1:06 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:08 PM","Put Sweep","PLTR","180","03/20/2026","Put","Ask","200","$558K","236","685","2 hours ago","Thursday, October 16, 2025 at 12:53 PM","1:08 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:13 PM","—","Thursday, October 16, 2025 at 1:13 PM","Put Sweep","IONQ","75","11/21/2025","Put","Ask","320","$475.2K","411","11,328","2 hours ago","Thursday, October 16, 2025 at 12:58 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:17 PM","Call Sweep","GOOG","255","11/21/2025","Call","Ask","402","$520.6K","1,698","4,182","2 hours ago","Thursday, October 16, 2025 at 1:02 PM","1:17 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:20 PM","—","Thursday, October 16, 2025 at 1:20 PM","Call Sweep","TSLA","480","01/16/2026","Call","Ask","307","$982.4K","2,282","6,165","2 hours ago","Thursday, October 16, 2025 at 1:05 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Unusual Call Sweep","IREN","62","10/24/2025","Call","Ask","1,007","$599.2K","1,149","327","2 hours ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Unusual Call Sweep","CRWV","145","01/16/2026","Call","Above","302","$746.5K","9,395","3,045","2 hours ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Call Sweep","CIFR","10","01/16/2026","Call","Ask","463","$493.1K","1,669","26,082","2 hours ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Call Sweep","CRWV","120","10/17/2025","Call","Ask","424","$1.1M","581","13,851","2 hours ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Call Sweep","CRWV","170","06/18/2026","Call","Ask","765","$2.5M","931","4,913","2 hours ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:25 PM","Call Sweep","GOOG","275","12/19/2025","Call","Ask","500","$420K","682","2,303","2 hours ago","Thursday, October 16, 2025 at 1:10 PM","1:25 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:27 PM","Call Sweep","BE","100","11/21/2025","Call","Ask","393","$1M","973","4,305","2 hours ago","Thursday, October 16, 2025 at 1:12 PM","1:27 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:30 PM","—","Thursday, October 16, 2025 at 1:30 PM","Unusual Put Sweep","BE","130","11/21/2025","Put","Above","393","$1.1M","907","150","2 hours ago","Thursday, October 16, 2025 at 1:15 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:34 PM","Call Sweep","NVDA","195","12/19/2025","Call","Ask","449","$410.8K","4,663","23,702","2 hours ago","Thursday, October 16, 2025 at 1:19 PM","1:34 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:36 PM","Call Sweep","CRWV","150","10/24/2025","Call","Above","2,000","$1.5M","10,069","9,144","2 hours ago","Thursday, October 16, 2025 at 1:21 PM","1:36 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:47 PM","—","Thursday, October 16, 2025 at 1:47 PM","Unusual Call Sweep","GLD","395","10/29/2025","Call","Ask","1,000","$975K","1,342","163","an hour ago","Thursday, October 16, 2025 at 1:32 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:50 PM","Call Sweep","GOOG","275","12/19/2025","Call","Ask","516","$441.2K","1,300","2,303","an hour ago","Thursday, October 16, 2025 at 1:34 PM","1:50 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:51 PM","Call Sweep","GLD","400","10/24/2025","Call","Ask","1,000","$625K","17,452","14,629","an hour ago","Thursday, October 16, 2025 at 1:36 PM","1:51 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:54 PM","Call Sweep","ORCL","315","10/24/2025","Call","Ask","10,003","$16M","11,792","12,131","an hour ago","Thursday, October 16, 2025 at 1:39 PM","1:54 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:56 PM","—","Thursday, October 16, 2025 at 1:56 PM","Put Sweep","NVDA","182.5","10/31/2025","Put","Above","1,000","$697.1K","3,400","2,795","an hour ago","Thursday, October 16, 2025 at 1:41 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:59 PM","Call Sweep","GLD","400","12/19/2025","Call","Ask","499","$778.4K","22,648","27,420","an hour ago","Thursday, October 16, 2025 at 1:44 PM","1:59 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:59 PM","Put Sweep","XLF","48","03/20/2026","Put","Ask","6,235","$785.6K","6,377","9,657","an hour ago","Thursday, October 16, 2025 at 1:44 PM","1:59 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:00 PM","Call Sweep","AMZN","215","03/20/2026","Call","Ask","289","$658.9K","584","2,900","an hour ago","Thursday, October 16, 2025 at 1:44 PM","2:00 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:18 PM","—","Thursday, October 16, 2025 at 2:18 PM","Put Sweep","IBIT","60","10/31/2025","Put","Above","2,982","$570.9K","6,206","7,287","53 minutes ago","Thursday, October 16, 2025 at 2:02 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:18 PM","Put Sweep","IBIT","60","10/31/2025","Put","Ask","2,603","$505K","8,809","7,287","53 minutes ago","Thursday, October 16, 2025 at 2:03 PM","2:18 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:18 PM","Unusual Put Sweep","TSLA","427.5","10/17/2025","Put","Above","968","$561.8K","28,685","3,162","53 minutes ago","Thursday, October 16, 2025 at 2:03 PM","2:18 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:18 PM","Unusual Put Sweep","TSLA","425","10/17/2025","Put","Ask","1,100","$522.5K","44,374","12,325","53 minutes ago","Thursday, October 16, 2025 at 2:03 PM","2:18 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:19 PM","Call Sweep","BMNR","65","11/21/2025","Call","Ask","2,064","$856.6K","4,872","38,087","52 minutes ago","Thursday, October 16, 2025 at 2:03 PM","2:19 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:22 PM","Put Sweep","XLF","48","03/20/2026","Put","Ask","4,481","$609.4K","11,472","9,657","49 minutes ago","Thursday, October 16, 2025 at 2:06 PM","2:22 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:28 PM","—","Thursday, October 16, 2025 at 2:28 PM","Call Sweep","TSLA","450","03/20/2026","Call","Ask","315","$1.8M","447","5,349","45 minutes ago","Thursday, October 16, 2025 at 2:12 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:28 PM","Put Sweep","XLF","51","12/19/2025","Put","Ask","5,000","$745K","8,817","11,215","45 minutes ago","Thursday, October 16, 2025 at 2:12 PM","2:28 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:28 PM","Highly Unusual Put Sweep","BAC","50","10/24/2025","Put","Ask","6,315","$517.8K","7,135","1,733","44 minutes ago","Thursday, October 16, 2025 at 2:13 PM","2:28 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:29 PM","Call Sweep","TSLA","450","04/17/2026","Call","Ask","200","$1.2M","304","1,983","44 minutes ago","Thursday, October 16, 2025 at 2:14 PM","2:29 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:32 PM","Call Sweep","AMZN","220","06/18/2026","Call","Ask","200","$510K","1,858","9,657","41 minutes ago","Thursday, October 16, 2025 at 2:17 PM","2:32 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:38 PM","—","Thursday, October 16, 2025 at 2:38 PM","Put Sweep","AAPL","265","04/17/2026","Put","Ask","216","$591.8K","230","135","35 minutes ago","Thursday, October 16, 2025 at 2:23 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:38 PM","Call Sweep","ORCL","315","10/24/2025","Call","Above","501","$670.9K","13,295","12,131","34 minutes ago","Thursday, October 16, 2025 at 2:23 PM","2:38 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:48 PM","—","Thursday, October 16, 2025 at 2:48 PM","Put Sweep","HOOD","115","03/20/2026","Put","Ask","1,297","$1.9M","1,805","792","25 minutes ago","Thursday, October 16, 2025 at 2:32 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:48 PM","Put Sweep","JPM","280","01/16/2026","Put","Above","905","$829.7K","1,123","1,755","25 minutes ago","Thursday, October 16, 2025 at 2:33 PM","2:48 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:49 PM","Put Sweep","ORCL","320","10/17/2025","Put","Ask","450","$450K","3,625","2,637","25 minutes ago","Thursday, October 16, 2025 at 2:33 PM","2:49 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:51 PM","Call Sweep","AG","10","04/17/2026","Call","Ask","1,000","$630K","4,107","7,590","22 minutes ago","Thursday, October 16, 2025 at 2:35 PM","2:51 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:51 PM","Call Sweep","TSM","300","01/16/2026","Call","Ask","337","$926.8K","2,582","9,048","23 minutes ago","Thursday, October 16, 2025 at 2:35 PM","2:51 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:52 PM","Call Sweep","TQQQ","80","11/21/2025","Call","Ask","396","$950.4K","400","694","22 minutes ago","Thursday, October 16, 2025 at 2:35 PM","2:52 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:56 PM","—","Thursday, October 16, 2025 at 2:56 PM","Call Sweep","SOFI","30","11/21/2025","Call","Above","2,916","$481.5K","13,941","78,339","15 minutes ago","Thursday, October 16, 2025 at 2:41 PM","",""